parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-359.22649944753283,359.22649944753283,"(-359.23, 359.23)",True
S1,-151.2130187192426,151.2130187192426,"(-151.21, 151.21)",True
M0,-1.8908982916678143,1.8908982916678143,"(-1.89, 1.89)",True
M1,-7.3583765302515225,7.3583765302515225,"(-7.36, 7.36)",True
M6,-3.7817965833356286,3.7817965833356286,"(-3.78, 3.78)",True
M7,-15.271872359952244,15.271872359952244,"(-15.27, 15.27)",True
T0,-0.29105961576267486,0.29105961576267575,"(-0.29, 0.29)",True
T1,-0.5598170235245674,0.5598170235245674,"(-0.56, 0.56)",True
T2,-0.9075011924532392,0.9075011924532392,"(-0.91, 0.91)",True
