parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-117.74136228439315,117.74136228439315,"(-117.74, 117.74)",True
S1,-51.074619121959486,51.074619121959486,"(-51.07, 51.07)",True
M0,-1.1276061583464705,1.1276061583464705,"(-1.13, 1.13)",True
M1,-4.201108759931052,4.201108759931052,"(-4.20, 4.20)",True
M6,-2.255212316692941,2.255212316692941,"(-2.26, 2.26)",True
M7,-8.46334441411517,8.46334441411517,"(-8.46, 8.46)",True
T0,-0.17885034040497258,0.17885034040497355,"(-0.18, 0.18)",True
T1,-0.24271461191958757,0.24271461191958757,"(-0.24, 0.24)",True
T2,-0.5447950031437553,0.5447950031437553,"(-0.54, 0.54)",True
