parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-46.16726452741638,46.16726452741638,"(-46.17, 46.17)",True
S1,-164.65732882660606,164.65732882660606,"(-164.66, 164.66)",True
M0,-15.58210394907294,15.58210394907294,"(-15.58, 15.58)",True
M1,-19.50631701739917,19.50631701739917,"(-19.51, 19.51)",True
M6,-31.16420789814588,31.16420789814588,"(-31.16, 31.16)",True
M7,-28.65353061652933,28.65353061652933,"(-28.65, 28.65)",True
T0,-0.7335130772726185,0.7335130772726178,"(-0.73, 0.73)",True
T1,-0.2892434015768099,0.2892434015768099,"(-0.29, 0.29)",True
T2,-0.8714475186401777,0.8714475186401769,"(-0.87, 0.87)",True
