parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-900.0452027872674,-899.9547972127325,"(-900.05, -899.95)",True
S1,-330.0350672250568,-329.9649327749432,"(-330.04, -329.96)",True
M0,-42.00075977352614,-41.99924022647386,"(-42.00, -42.00)",True
M1,-165.0036160968194,-164.99638390318057,"(-165.00, -165.00)",True
M6,-84.00151954705228,-83.99848045294772,"(-84.00, -84.00)",True
M7,-300.00369922423675,-299.99630077576325,"(-300.00, -300.00)",True
T0,-6.800154424037456,-6.799845575962542,"(-6.80, -6.80)",True
T1,-12.500373392070111,-12.499626607929889,"(-12.50, -12.50)",True
T2,-20.50037883803955,-20.49962116196045,"(-20.50, -20.50)",True
