parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-900.0554298985027,-899.9445701014971,"(-900.06, -899.94)",True
S1,-332.50626678448657,-327.49373321551343,"(-332.51, -327.49)",True
M0,-42.30687252637736,-41.69312747362264,"(-42.31, -41.69)",True
M1,-165.16338195635538,-164.83661804364462,"(-165.16, -164.84)",True
M6,-84.61374505275472,-83.38625494724528,"(-84.61, -83.39)",True
M7,-300.10773045498576,-299.8922695450143,"(-300.11, -299.89)",True
T0,-6.816929002478837,-6.783070997521163,"(-6.82, -6.78)",True
T1,-12.502124148188006,-12.497875851811994,"(-12.50, -12.50)",True
T2,-20.50705184686033,-20.49294815313967,"(-20.51, -20.49)",True
