parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-32.9478325389735,55.20772419939796,"(-32.95, 55.21)",True
S1,-199.3124148548125,202.38222101279928,"(-199.31, 202.38)",True
M0,-18.477908888497428,19.016092815078082,"(-18.48, 19.02)",True
M1,8.151124053563382,15.094204563896295,"(8.15, 15.09)",True
M6,-35.13809094017023,37.2544534380775,"(-35.14, 37.25)",True
M7,-255.3585414507537,-18851.82681482725,"(-255.36, -18851.83)",False
T0,-8.328092689464047,10.60676433736901,"(-8.33, 10.61)",False
T1,-0.055337831926395506,-1.4249479633169453,"(-0.06, -1.42)",False
T2,-0.6815931080559627,0.9892807474299294,"(-0.68, 0.99)",True
