parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-46.77379312117749,46.77379312117749,"(-46.77, 46.77)",True
S1,-166.720828160929,166.720828160929,"(-166.72, 166.72)",True
M0,-15.76644288600333,15.76644288600333,"(-15.77, 15.77)",True
M1,-19.750781116689865,19.750781116689865,"(-19.75, 19.75)",True
M6,-31.53288577200666,31.53288577200666,"(-31.53, 31.53)",True
M7,-28.995296822760906,28.995296822760906,"(-29.00, 29.00)",True
T0,-0.7421273705143072,0.7421273705143066,"(-0.74, 0.74)",True
T1,-0.29290857000148085,0.29290857000148085,"(-0.29, 0.29)",True
T2,-0.8831911393616755,0.8831911393616746,"(-0.88, 0.88)",True
