parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-171.40476032387215,171.40476032387215,"(-171.40, 171.40)",True
S1,-69.45768168839705,69.45768168839705,"(-69.46, 69.46)",True
M0,-1.2261703114781701,1.2261703114781701,"(-1.23, 1.23)",True
M1,-5.087886253628924,5.087886253628924,"(-5.09, 5.09)",True
M6,-2.4523406229563403,2.4523406229563403,"(-2.45, 2.45)",True
M7,-9.83532943657586,9.83532943657586,"(-9.84, 9.84)",True
T0,-0.20577319994689217,0.20577319994689308,"(-0.21, 0.21)",True
T1,-0.28990896474883365,0.28990896474883365,"(-0.29, 0.29)",True
T2,-0.588421678879889,0.588421678879889,"(-0.59, 0.59)",True
