parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-56.21957819035769,56.21957819035769,"(-56.22, 56.22)",True
S1,-206.46023490279447,206.46023490279447,"(-206.46, 206.46)",True
M0,-17.830300626523275,17.830300626523275,"(-17.83, 17.83)",True
M1,-21.471619186514435,21.471619186514435,"(-21.47, 21.47)",True
M6,-35.66060125304655,35.66060125304655,"(-35.66, 35.66)",True
M7,-32.12919572645702,32.12919572645702,"(-32.13, 32.13)",True
T0,-0.8265260532922636,0.8265260532922624,"(-0.83, 0.83)",True
T1,-0.3104723286117855,0.3104723286117855,"(-0.31, 0.31)",True
T2,-0.9443443773974922,0.9443443773974916,"(-0.94, 0.94)",True
