parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-53.720667290443224,53.720667290443224,"(-53.72, 53.72)",True
S1,-188.82214960274683,188.82214960274683,"(-188.82, 188.82)",True
M0,-17.90780827629421,17.90780827629421,"(-17.91, 17.91)",True
M1,-22.414792777076737,22.414792777076737,"(-22.41, 22.41)",True
M6,-35.81561655258842,35.81561655258842,"(-35.82, 35.82)",True
M7,-32.612763737111536,32.612763737111536,"(-32.61, 32.61)",True
T0,-0.850144343731948,0.8501443437319475,"(-0.85, 0.85)",True
T1,-0.3520079202078352,0.3520079202078352,"(-0.35, 0.35)",True
T2,-1.0519613750526238,1.0519613750526235,"(-1.05, 1.05)",True
