parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-328.01979396708145,-327.98020603291855,"(-328.02, -327.98)",True
S1,-1050.088038688294,-1049.9119613117057,"(-1050.09, -1049.91)",True
M0,-105.02190286733716,-104.97809713266285,"(-105.02, -104.98)",True
M1,-105.0344358203567,-104.96556417964328,"(-105.03, -104.97)",True
M6,-210.04380573467432,-209.9561942653257,"(-210.04, -209.96)",True
M7,-168.03885575895922,-167.96114424104078,"(-168.04, -167.96)",True
T0,-5.402067829270661,-5.397932170729342,"(-5.40, -5.40)",True
T1,-1.4411044284804306,-1.438895571519569,"(-1.44, -1.44)",True
T2,-6.303208297272659,-6.296791702727341,"(-6.30, -6.30)",True
