parameter,limmin,limmax,limminmax,limitCalc_succeeded
S0,-200.96444964191028,200.96444964191028,"(-200.96, 200.96)",True
S1,0,0,"(0.00, 0.00)",False
M0,0,0,"(0.00, 0.00)",False
M1,-71.90453074600701,71.90453074600701,"(-71.90, 71.90)",True
M6,0,0,"(0.00, 0.00)",False
M7,-104.69751335356572,104.69751335356572,"(-104.70, 104.70)",True
T0,-2.467721956302593,2.467721956302593,"(-2.47, 2.47)",True
T1,-0.9118687970257494,0.9118687970257494,"(-0.91, 0.91)",True
T2,-2.8292853422633746,2.8292853422633746,"(-2.83, 2.83)",True
